name,latitude,longitude
OqSPzJbTsNBqRFuz,12.90633689,77.72894312
OqSPzJbTsNBqRFu,12.9071587,77.72824295
baamBHssGytQrmp,12.96478449,77.63388804
ivyuzLqeMpCZAzf,13.0661341,77.59186353
OUtNTLHNhTlHMte,13.0627682,77.44649672
ERxFGaLTVlzzbre,13.00005821,77.50052045
aloYOMgumNmnddy,13.07985743,77.73108507
CCHoVpPwtHhJEQZV,13.0085736,77.71922655
CCHoVpPwtHhJEQZ,13.00781098,77.71927173
vtYXpYnDLGiUWYS,12.9252731,77.55278033
FBZvHOPxKjESfjW,12.94142304,77.73598381
UgMkzkZHiKJyGHr,13.02001489,77.62246987
rRJohxUUhvYnoEy,12.94554189,77.5162073
NIlzDLkuwBiuvN,13.07643859,77.46803007
NIlzDLkuwBiuvQN,13.07738209,77.46798932
SZvlWJbRYCbTXNX,13.05342732,77.52380541
GAJfZZBbodRbLYo,13.06663949,77.48861243
KBNDRvSEcIUmtOi,13.05442214,77.45212704
cXtKcmLHtYBBaqh,13.02458926,77.68989087
tPeNcDqJeodagtx,12.89735154,77.61665532
uNrURZpexNLxwJz,12.91596514,77.45600384
TrRiBuPNhPxSXfh,13.06078211,77.5962103
oJYKdeYtFCpiQOu,12.94579382,77.49466604
OKEPViPhPJdqRx,12.9566065,77.48999734
OKEPVIiPhPJdqRx,12.956799,77.49073658
pkghyDlEzQbVTIa,12.91698219,77.59419468
RRZGSpHNgwWySma,12.88231844,77.58011353
QCubthclEzEbAJJ,12.95014267,77.53259005
vSucwHUWuwDtQmI,13.08272495,77.60574795
vQYHjjnpLpSAojU,13.0521264,77.73549758
HqEvrxFFdvxkCWD,12.96767186,77.54821135
NrjJNlXwtxcdYFB,12.96073226,77.69752845
JEmtpgANKQBPFXN,12.92032694,77.60637277
qANITvgLUZXvWwo,12.98432995,77.68121316
GjDwqaclIevECeC,13.05282853,77.56497941
syjyJaCBWpjMXwU,13.00981563,77.70931101
APJDDdBnmEotfmt,13.08662841,77.58314603
OyMLyNuAejPupwS,12.88318657,77.62982207
frFOAZPaFTqjHDC,12.90681273,77.56498492
vKeXJYvqpejlftS,12.87588346,77.67442346
ahjACnzjBjlIIQj,13.06521373,77.50522453
PaNRjyZRgPzYFPW,13.0958783,77.6682556
ExZRVVEWlMQwgsM,13.05748762,77.46382866
XAbJAncsshBloSx,12.90252987,77.46095066
HHPiYuIbhKvCzbH,13.07602199,77.73235556
jjtrfmUKHVBdUKa,13.0139262,77.48968227
YWxsMMCNQFmEiRM,13.08958619,77.70262268
TtRBxzLTrzUCnKN,12.9312899,77.58099814
LysSjvtjkzdNadG,12.92476156,77.61958833
pYYedqIYXMBRfLw,12.9495956,77.63836068
zcYnnRGUebHnSYF,12.89565677,77.61428271
dfPYXtHGupnUqlH,12.8660055,77.58455316
ikOHovqYnqEhdYG,12.87376096,77.49486295
ZevbRNbzDFCcUzT,13.06281912,77.70302673
WalmKHTmtPkdozA,12.89108425,77.67131362
WolhkuExMijegvC,13.02129038,77.4622373
DisqEndXaOiBIT,12.85276144,77.52052935
DisqEnPdXaOiBIT,12.85371455,77.52108793
lDBoiMYwanZfrKq,13.07844723,77.52809404
dyggGAoQamePEir,13.01696773,77.5313947
GfjtUPszvRIXteR,12.97079044,77.45602971
bIBXqPvNHhYsmiTj,13.0012538,77.48474732
bIBXqPvNHhYsmiT,13.00031056,77.48431753
kJbvRlkDbbIrpdw,12.85869369,77.71831306
HKgTGzafBFiPCDgg,13.08055123,77.7066578
HKgTGzafBFiPCDg,13.07981206,77.70734973
lfuqQRsuDNnwUq,13.03693956,77.68905798
lfuqkQRsuDNnwUq,13.03759745,77.69002732
UoxUBDTHYvXrnmg,13.05387532,77.55669413
EJTdegPxvfdhRJM,12.88549879,77.62646107
McTIWeEmJrWNUxq,13.0788325,77.61687407
uUeoqtQDJCHyoen,13.08544253,77.54249297
UEBGzFSgNIotzWI,12.95676745,77.55888215
AezKpWVfuslYoyS,12.89877939,77.62349605
jNMtFZCSvTjaoRM,13.01089934,77.49615184
nZvvtgfuLmpIuUB,12.97680481,77.55740054
wSFZODzwGSvOSqU,12.89011804,77.61673997
iLcnEzkrYgugWZu,13.00049426,77.56486315
kDLemwILIagVvNV,12.99921056,77.68478675
HUlgzexcNXRruvr,12.99513098,77.48742495
IaNzckoChlsHoSL,12.94837833,77.62376977
USxuiNmnrNqOHVOO,12.91753797,77.50130762
USxuiNmnrNqOHVO,12.91817991,77.50110979
iQAPMNeKVfjVyMo,13.06056441,77.70931111
HmTsVmibnbZIJf,13.04922666,77.53313388
HmTsVmibnbZEIJf,13.0497926,77.53385562
uuHaddgHfXLWRAh,12.90063327,77.72426169
NMjMMMDzuohcqed,12.95323564,77.71397759
LGkNTgLcZrJBivT,12.99173315,77.66876233
qCGsAXlRWtCcbeA,12.89188455,77.60017912
wWtmEdHuRbPOuDr,12.91446258,77.7312952
QdbZTfIqKwAVZXZ,12.92889002,77.73659574
RBNVPdrvqGcuHFI,12.98677185,77.49518798
JoCBWuECFeisPcdj,12.99316757,77.64272941
JoCBWuECFeisPcd,12.99311776,77.64334683
njfAnHXmnIfVkNv,13.00743683,77.69195117
SmXxwhNnkNwdEYB,13.01154147,77.56743744
RcnOaMSXWMOjmyQ,13.08881762,77.49699781
mEHlUsmgOgrjVbj,12.98451734,77.4813047
lOlbiwClQmjzUmq,12.98843706,77.70282102
nLecOyaNqmXOsx,13.08787514,77.49661112
wnLecOyaNqmXOsx,13.08869761,77.49599693
eSbWdfAzUqWVsHQ,12.9576472,77.54359711
XKSAPOICzhglOq,12.86061467,77.56669259
QXKSAPOICzhglOq,12.85976484,77.56654401
obHwRoohrFeJUtt,13.09425503,77.63684822
lrfszJKNiwjcIfi,12.8841884,77.45208599
crXGUoHMimjZoJb,12.88667709,77.69436045
VJoZoBUPTMvHuKC,12.92045985,77.52385609
hdMwqdFsGTbnDQE,13.0610088,77.48030556
KLTEKogTbLjaEQs,13.01820794,77.65340623
rMZJSPjxORanJny,12.87076535,77.50525679
vSgcEwEAObgedUx,12.89229584,77.50744553
cbcXODFJEwGkujj,13.02723307,77.70026159
KPhfnrneKLKvXfg,13.05791284,77.66200274
UsClZDyxokGbmVMf,13.0418936,77.56513286
UsClZDyxokGbmVM,13.04123741,77.56429775
gJYZUeJDAQrNQFe,12.8703239,77.45113689
vUdLhZGPPDvzIbO,13.09233222,77.58276401
reiyQwLQGCpLuqx,12.97610247,77.59290163
PInGeIkocbcDwtS,13.0506089,77.45489923
OEUVnZfIloIHRVX,12.89676431,77.5965061
kzQxieoniWbyvdI,12.92441318,77.55048365
zWXyWmhmRNCDYRT,13.06045669,77.69121486
ebIdVqZjltVgZK,12.86071367,77.73908069
efbIdVqZjltVgZK,12.86075761,77.7391853
VXlHFxYXpCnEknL,13.06730391,77.7200616
KlCMKPZhiPlYQXG,12.86520685,77.59031862
lQGXWGROiXYvnV,12.96151626,77.53537198
mlQGXWGROiXYvnV,12.96135031,77.53543761
dmGgAkUDXlHERTZ,13.0826747,77.50273236
aNEOfpvmxsFRdfU,13.03718213,77.66547004
uYCWMMJHchMWxub,12.96925527,77.5043774
UIHlBrQaxPcHRe,12.93419807,77.64666613
UIHlBrQaxPcHRde,12.9340242,77.64577069
FefazjckVfqqxVT,12.89647017,77.56787804
vNXqmZfjTMHHSSP,13.06155844,77.63265473
VQZRdwJlnfaqZgD,12.87408874,77.64032313
RTCfgRMUcTTNKXo,12.92671197,77.53267776
RsPCWrYVPWRtkJt,12.9086071,77.58141622
CaYWuTbDPcMKXrO,12.8605294,77.68510454
eAeuqqxVEwrGxu,12.90458692,77.62495228
eAeuqqxVEwrGRxu,12.90416674,77.62532121
pdBjspUABgmceaf,12.91760885,77.46711247
cdSIkTzGfVFiuSwl,12.94069048,77.58457982
cdSIkTzGfVFiuSw,12.94123546,77.58440108
CNVFtShcrAbYMmz,13.02030419,77.56915146
VEVZufxSxXTBwBR,12.99498224,77.69919132
ahlREMPBnAChMvP,13.04920544,77.61840066
uLErWoMhdepEcPS,12.97376534,77.51371151
mJjBdGdOcvIIXx,12.98572562,77.48748414
WmJjBdGdOcvIIXx,12.9848541,77.48809485
tmhKBEIuJvafRVJ,12.9890495,77.47454102
gSYmHpYzVFVTCUp,12.9606217,77.63028002
JrVfRGlzyvaRYOd,13.02810798,77.68292468
qviGimRPzFmZXgS,12.8659307,77.45310681
SRyzwlrTvgIYFKn,13.07923279,77.696787
ogtVFxvzuEqBSNa,12.97903193,77.54828344
hHGrpuGiAPQpNvK,12.91454239,77.6704548
YAJppwUJnGZWmex,13.05043274,77.59236476
dIIHmtAeQeRItkY,12.92585427,77.52019765
KHhIbBwDXqXwKY,12.87406772,77.54925379
KHhIbBCwDXqXwKY,12.87368979,77.54962444
zzoiEgUtlDUfex,12.90651403,77.50088189
zzoiEgUtlDUfefx,12.90609203,77.5016276
NBfQyLybRiUkEoV,12.8562261,77.45130638
cCIUyjtbwFOenwI,12.9399465,77.69588224
OEJMdQVdoksRkrY,12.92191543,77.65932423
cAKRVEMRqkVeIRI,13.0098168,77.54816087
zlBNFaoEhSpMME,12.95221311,77.52156593
hzlBNFaoEhSpMME,12.95204725,77.52191635
cBLTtHAUtMsbYsO,12.91671796,77.60438101
xKbDCisUydZBKSD,13.03471883,77.4873778
NFGpyOgiQJbFTsXD,12.93340803,77.53187177
NFGpyOgiQJbFTsX,12.93357885,77.53111335
PRCqUyDYyvxAOTw,12.99549874,77.54068372
goxBdEKPNoewmoD,13.09623461,77.5277934
UpbWokNhsgEnHDy,12.89554923,77.62782036
kOmJavSihVwWZJD,13.07628304,77.4553495
QhpCASIJBTOZbzR,13.08348465,77.54074124
mkTvijmXhFBIBTVY,12.93583253,77.55843688
mkTvijmXhFBIBTV,12.93572264,77.55853809
SwhQZLchaCejmfJ,12.94180602,77.60349397
FXdeMZSOCqHQgpz,12.90104714,77.7390357
pTOCzjzJpRzGiPw,12.88860662,77.44857974
VljRuDRNWoBfntS,12.86859945,77.62046878
EutajttSdYSDxelu,12.86723819,77.44516282
EutajttSdYSDxel,12.86775975,77.44570832
AGzfNibyGOXXIEk,13.08517198,77.52802988
uVBRhspfEXliiAS,13.08186709,77.5200497
ZELawQVUbtlVPzr,13.06659134,77.65348043
FCmcUTtqSIJYpdNs,13.08093524,77.72022465
FCmcUTtqSIJYpdN,13.08145318,77.72102661
JPOKfmlawaHzFRv,12.96332782,77.70069218
nrGDVnyfQRlOWeB,13.0868745,77.47761604
TdDdUEdlYjVtldM,13.05559428,77.73270073
fOjMMGfgyvGjTAO,12.94309637,77.61630953
dlmNbvQHmbLMuxb,13.08040025,77.65709847
gMbOkgIVDnVGLFK,12.87768894,77.59630473
SmdOKYKUQtRVYju,13.00720245,77.59538364
ZBQKzxucLHSYaHF,13.04426564,77.61684569
INbAtUNxIAitxMS,13.04708921,77.61325127
NLmEFetkixOkrlB,12.93383857,77.64305852
gBeDqogYzOAFFPd,12.85904253,77.68441741
UxmKduZxwDqyLC,13.04142558,77.52428568
UxmKduZxwDqAyLC,13.04221536,77.52450547
ADleZwJJAMjNxBz,12.89053416,77.70711107
ZxkkxJXOQjuMfhD,12.8545942,77.63086971
irQUFIqwJNrYwqn,13.05340838,77.57092801
fBmPOIEuaJCJqfZ,12.98222119,77.55639979
UZaKLCJIFGmaCnn,13.09565148,77.51857323
yaxjsFwZxMafGSi,13.01193583,77.57167487
FLbWgNlepLZowGAV,13.0157513,77.59518062
FLbWgNlepLZowGA,13.01527098,77.5954975
SyNaALizpikqSOc,13.00412881,77.6085151
ZeOFuqEFYLMsopZ,12.8979798,77.71202507
bszyiiaMaeahucZ,13.00355823,77.71282361
lJQANqxIzARlLQ,12.95851247,77.47966711
lJQANIqxIzARlLQ,12.95800229,77.4788402
uaeciDSiVXeStKY,13.03173956,77.57410942
PdWuIKKwiODotYe,13.07536589,77.67155546
vsEnXwHefdTQWNc,13.04240665,77.69921515
AHYjKmjwwmniYq,12.97410225,77.68190474
AHrYjKmjwwmniYq,12.97469412,77.68147349
xcqXulMkTnsmBJD,13.03318459,77.5016889
vMrWortkqGYDHxh,12.86194141,77.58824904
nlWtWRykEapGQQT,13.08913152,77.61698045
WDSfOUGfiQtLcEgt,12.96972341,77.72055428
WDSfOUGfiQtLcEg,12.97015213,77.72070371
VjPGEdysxOWiJKx,12.90470978,77.72175207
ekzzjtlxIPmyRvL,12.89855317,77.49095819
WIsFQZcmLaQOwgB,12.94813298,77.61013912
uBrrHmKMZiMJMRy,13.03916284,77.62542432
nwZWLxvDhAQGVHC,12.88894753,77.44995417
TMSwABVTADiWQui,13.0549642,77.72834933
KPbtouxJWocNMpQ,13.00810825,77.64432058
pPOVoxGshVZmfZw,13.03122819,77.53511816
pgRgxMSglqqaGQwo,13.07739208,77.48118959
pgRgxMSglqqaGQw,13.07801197,77.48020052
wDGPnBLlZlDiWmj,12.95123853,77.49428685
FrCpLzSlfTomYzp,13.09358427,77.59123615
HZptHKtjCsnvXXH,12.98054339,77.59581991
XPEdxJOqlURNCWX,13.0788429,77.45670354
yiKNwhxhCfyFlLx,13.04767721,77.60401597
ylNzFnrjRBOvfnJ,12.94782185,77.45383017
bCiPIOVRzOhqoFn,12.94066628,77.640267
wseUiTyhXIwdZSr,13.0768192,77.61568387
jklNRnpUsjbaeVTG,12.89906712,77.49721346
jklNRnpUsjbaeVT,12.89961608,77.49645172
cGWGpYKacdEGccm,12.89499617,77.56540239
SgkSRFVwbVIwbxn,12.95453805,77.67900713
FWXpnNCpKpBZiFE,13.07128311,77.64063279
bzqMezOtcQfKgmG,12.87196501,77.62324951
aijefyAKpFcqBql,12.94943686,77.64994274
uDuEGLpsejWLwDrF,13.06668067,77.59071584
uDuEGLpsejWLwDr,13.06642258,77.5914771
LQYygjCktzqTkKi,12.93994926,77.69189062
zIBPMPXiYAXefwH,12.89943206,77.50382666
SFfShyJZaMgmkI,12.9130849,77.57813217
SFfShyJVZaMgmkI,12.91334206,77.57753717
TlrmeyeedsQNvMT,12.89764145,77.52642272
iFsRgVzzwFHvuXO,13.00165738,77.68362984
pfcjjLVEihUNbVi,12.9937233,77.64408205
XuOrieJnLWViJKB,12.95781898,77.63543835
RUWYNuBUnoSbxRB,12.89133059,77.62636423
wbqfEZUyZfSARwoa,13.06512071,77.51659565
wbqfEZUyZfSARwo,13.06549636,77.51754673
CereuroHalEWNYQ,13.06141695,77.60284938
aRkEROEYgcqerzd,12.95959435,77.57311188
AOTZANHkPMYEWLV,13.09661595,77.49979513
obNbzwLiXjUnZaV,12.97665393,77.74017779
ySJtWjMkIUOIvMI,12.99316409,77.46953596
bUfXYRqwXWcrYcQ,12.85669248,77.70347455
buNSJgjhjrVUIb,12.91439088,77.67537789
buNSJgjhUjrVUIb,12.91396956,77.67558612
imGmLQslWCxADKL,13.08447121,77.71478426
pqbWdAiBhiprHTgM,12.93568131,77.68183827
pqbWdAiBhiprHTg,12.93582908,77.68212335
QYlLWsUMOsUuaJt,13.00477774,77.74088233
VZZalpxiYXVCFJG,12.98732393,77.63675313
cAsPrYujNSiFEpP,12.99135436,77.45521809
SHaRdNxqTFQDSjo,13.08708687,77.54720893
DtIKrSJCxAhsTQg,12.98664752,77.72888636
kiEacvhrlftiwRG,12.99922931,77.66323124
zuvXGCuSfOFqMu,13.05919379,77.57697555
zuvXGCuSfIOFqMu,13.05833658,77.57646645
RxxGJaANMiTrIWP,13.08104208,77.65208465
eHlHvfwfJxsWAiF,13.01701959,77.55166428
LmhEqsNyiPwkrPW,13.07043516,77.73101004
bZVHaOMvRTuNaRD,12.91586957,77.55875111
NmhXcPlvPLmSni,12.97477018,77.63348388
NmhXcPlvPLmSLni,12.97447603,77.6332333
iJqtfpYObmvebUA,13.02341719,77.68649064
DImUXdKkKJcAtMD,13.05092283,77.71563995
iTNraNIJJKNsWnx,13.07486206,77.4744007
rpAkHPNgZAbhNoK,13.07258542,77.67634752
BEanMpxrdIepXhM,12.97594459,77.49605162
DWnDbWzuYnrqfnF,12.88377519,77.47671319
JnwRedqifZTdmAnO,13.06045304,77.45052293
JnwRedqifZTdmAn,13.05964531,77.44953807
avwRjpheBBBHyCv,13.08689199,77.56945473
AZrlRJiOlIXDmwb,12.86464201,77.61343401
pYygrtJKgiIeBCv,12.90510946,77.72277424
gftxnwNnrQIgldT,12.9715975,77.65663492
YyrAzAJaIyfZCAf,13.01221373,77.5093445
uWedBjokftuNQns,13.05044484,77.62436259
BwIcgsFlBBFoSjA,13.05073074,77.58252533
WRVVPSeYlsTXgxg,12.94389047,77.53991111
euEpjFHEoYBkTu,12.89991818,77.5765244
euEpjFHEohYBkTu,12.90056275,77.57729462
LyjvarKxOFpsrUx,12.9059129,77.44782119
GJZPPdjOJSECEOj,12.90863718,77.66911761
XqmJNsPZsdIZzyfh,13.07762083,77.70375656
XqmJNsPZsdIZzyf,13.07696367,77.70371964
oGfGPdBzZbRvWll,12.99936839,77.69503307
SDQnUQaFvfgzRWp,12.99332201,77.6864443
FjGQIlDjlOLTBOB,13.01875456,77.72201535
yqHOPUFesBynuvG,12.91821709,77.48367319
ZzaCkaksvyAkNOK,12.98026974,77.60072462
cNPqziHtoAkEmhn,12.98053873,77.62519633
RWJekALduHJCSeP,12.90201866,77.7303276
RlcIwVqTffexqME,12.99797051,77.67289631
WhmldJpipKveVoax,12.98068578,77.69222095
WhmldJpipKveVoa,12.98085566,77.69208504
vcRCXsvXGeWSNh,13.04062695,77.68537106
vcRCXSsvXGeWSNh,13.04053956,77.68514646
vxjPabkNjzMByZ,12.94025128,77.65051234
vxjPabkNjIzMByZ,12.93991812,77.64983845
UPGXByAfcFotNOuA,12.92907544,77.6177088
UPGXByAfcFotNOu,12.92878169,77.61758979
tomHUDUYiRvTjE,13.04017171,77.47580239
tomHUDUYtiRvTjE,13.03999933,77.4759779
NRzoXgvbVcLjIXS,12.95158242,77.58215324
CVaqtjnKAGIHcdG,12.92624665,77.65941037
btsXXYVShNeqwx,12.92532752,77.48512732
btsXXYVShNeqwRx,12.92574256,77.4860943
XEmqwyGgZQxqfxZ,12.86138959,77.71301518
bbDNKYnqTmwKYxms,12.98966114,77.63979199
bbDNKYnqTmwKYxm,12.99009205,77.64074307
VNgqAwbySMyZTCp,12.85833383,77.55338013
UuCdUSKpwVbykG,13.06411333,77.47023244
UuCdUSKpwVbykGR,13.06510997,77.47071782
ffasGbDgvXDCCYq,12.85616024,77.73510428
NNLKrmkYmHKGugi,12.96688781,77.69732572
kAIHbOMmrDHsMxw,12.87109386,77.62593833
zQdVShwUOxoCllo,12.92539285,77.73424773
MTJSTsYXxwFYqUG,13.09428275,77.47132004
YQyTLcELodFPhzf,13.08836828,77.67133742
SpUcIXOamjKpbzi,12.85314012,77.64768601
gRxONPsZPutkgin,13.07725534,77.63093436
GGxizSYjucMbTX,12.98831584,77.49413105
GGxizSYUjucMbTX,12.98773212,77.49367228
mqbzsoTMGFDxLyz,13.09446758,77.55935553
OhxKMgrFKEnqJcW,13.04409167,77.68416295
OdVCcqqrMvBVyyCt,12.89216663,77.69292623
OdVCcqqrMvBVyyC,12.89179807,77.69315696
WYRCclVvEjPQwhr,12.89965347,77.63002865
RYmUuLtSYAbmWGO,13.02767733,77.45945815
ASmHybrXBCRYBDb,13.00858213,77.60316161
KjVyDsvRQJaEpxE,12.88872211,77.68422348
YPripPCtGtCEzet,13.03887005,77.71619827
nYFUGbAJdoZQJKqh,12.89183574,77.58285209
nYFUGbAJdoZQJKq,12.89246097,77.58360766
ikDPnruXBLTHCLt,13.08052024,77.55561328
CYfLJhlpcmLslxp,12.90130242,77.57974892
iDoqTOnXNfHFVMj,13.08430159,77.70298475
AWEhTQAtymNUEYi,13.04900592,77.66880781
DixMtbqGnUGKyAR,12.9826261,77.7018725
uLMuvuQMmykFroh,12.96894179,77.51303675
UQsYRqCPtXEPOCw,12.9068338,77.71987959
cuGfAoXBsqOKgFh,12.89851771,77.61103741
oAwyiYWStYMfCO,13.09261437,77.66140076
oIAwyiYWStYMfCO,13.09342987,77.66129933
ZPXqmJdcvYvoHj,12.95223638,77.73549365
ZPXrqmJdcvYvoHj,12.95297785,77.7358191
bwdROjClXWkLqury,13.07549189,77.45819724
bwdROjClXWkLqur,13.07641661,77.457313
ftdadJrYlsbanTt,12.92759252,77.60257213
skJBOoLtsruMqai,13.0544295,77.74255151
hGMhxZzTSFyrTte,12.86921464,77.71104372
aIipibZcZbxWJBN,12.93986466,77.70600852
LkRjPLXawcwnULLf,12.9183586,77.4787314
LkRjPLXawcwnULL,12.91836576,77.47785005
ZsPgGFjgSWAXWBk,13.01159925,77.45590289
inTLCvyqiBmvrYl,13.06246393,77.58939902
YgDpSyZBhFyfYZC,12.87678021,77.55909195
nHqQoqCmwslQJCl,12.92587172,77.48365613
utKMHHSjkvIKKxB,13.02067759,77.49264815
RYOKdImiryTxEyT,13.08706499,77.68367929
FyBgjoIXNDKEkNf,12.87067492,77.72947095
EtixImCLZbAdHwf,12.96166015,77.6963751
poSItuXgMEsNFMU,12.88296734,77.65489854
dsnAgZetjlUWZIk,12.88336182,77.70510892
uCKuxwCgZrQuLaz,12.92638323,77.45953022
HzfonGLrSLcpny,12.97827096,77.65366529
HzfonGLrwSLcpny,12.97924529,77.65449958
EPHkPBUsvCHWuwz,13.00945055,77.73859264
qPRnzOeCDobWSXO,12.88418015,77.68599015
lGDAybLXbkfjwrR,12.93322067,77.51593407
dCgJPXEscvtdhdn,13.07995894,77.46009107
gKScSqKRbOTDOJe,12.91029363,77.68204974
DGPBBhBuETUtxRfw,12.97404341,77.57167853
DGPBBhBuETUtxRf,12.97315479,77.57108074
ScrFufwAxxOVIfw,12.96731649,77.53755823
KItkxmAbdUwWFQy,12.8770784,77.66583401
VKuOWNLvKOuyria,12.90515026,77.72714447
gAOXcuDuXWWhnny,12.98527689,77.64701888
nVTTIjNfRzLNmEL,12.95367492,77.47289958
SqyvecLtOJftgUry,13.03422785,77.71168811
SqyvecLtOJftgUr,13.03466507,77.71240879
TcswWkwfsLGnZax,12.85318732,77.53441496
LeVMIBgrllTupO,13.06689379,77.49595146
ELeVMIBgrllTupO,13.06657236,77.49640906
EseMjJJgaoGkjMgU,12.93818592,77.49054179
EseMjJJgaoGkjMg,12.93917147,77.49153043
WxbHIuNImgqKDFl,12.90611472,77.58388471
RDRZyHDjyipuqq,13.02762429,77.50864796
RDRZyHDjyipuqZq,13.02794849,77.50874982
AzzdRzygYPfqhjt,12.91140696,77.67261373
sPMrJHvrDjLizMQ,12.9903581,77.72974781
MXKFCDgwFNBsYWy,12.97057712,77.50179967
QuSwWWLZucCoEWP,13.07711071,77.48747836
rACdetuOzGnDSAU,13.0702555,77.59136226
nonTpkGXfADyRMzV,13.03448751,77.45244986
nonTpkGXfADyRMz,13.03472132,77.45260542
IrEEfKJbqajpxj,13.01310676,77.47603103
IrEEfKJbqajpwxj,13.01372169,77.47522864
XJMsjVxzVTMINDm,12.93162003,77.71565117
GoBGepgzJMOZYfj,12.89445975,77.63307818
kDGCLvnfHSHmFYi,12.88288261,77.65985753
qJafNIpOszakSjH,12.90735785,77.57431081
vTdHUBcIRjagwYr,12.85827322,77.66167082
uRLeDRYvdTwxsIp,12.87601437,77.71874355
JaxSEvZRQOmUDgA,12.90546859,77.46510194
GKiXHwdIKLhkEKI,13.02596755,77.49594175
TmahvzOYIPvOLbg,12.8979873,77.63219749
eDqoRKqEuBuuFmd,13.04330844,77.71350814
DbXPBpeCNFLZEQW,13.07450346,77.71409548
ORJjGbBFhMBhoNv,13.07683881,77.66829755
UIrrQJKytgxoKwK,12.87692686,77.50638053
fNtzsltNpoApSXy,13.04856084,77.72559864
hceapanKrrNkMqt,13.03200024,77.66459854
VBRKwBUeooKuFto,13.06583934,77.74103024
GhZiKYekIaLWBpN,13.01802558,77.48438639
tebvoiKRehOmlO,12.9131747,77.60365238
tebvoiKRehOmlOx,12.91327994,77.60359506
asCtknWznnGHdo,12.85605951,77.60605304
asCtknWaznnGHdo,12.85621559,77.60659012
QXHcRcVyHoYTWNz,12.95141356,77.59104444
fEigQcrnNrxrugN,13.07258422,77.5001642
fxlgXuLRljCYkDi,13.0784644,77.52706676
KltGEDJkSLKyHZo,13.05323205,77.47496042
WKekcbJftZHyMvM,12.86798544,77.47522568
JdySXJSDFkNQgEP,13.01361598,77.66087366
zHgwOQxEQsorHyb,13.08223805,77.46785484
dbRdNzjNVLANnMF,13.07698896,77.46138858
bsrLwIbhkNFABCK,13.0709683,77.47873297
IJLopgFAiKYOkwh,12.8589482,77.63329603
aLMNeBvBsuDUCLY,12.88483661,77.52998662
UXuuiecfqTdeDaW,12.98088987,77.68557647
QlGWyPIQRATOcQB,12.99949494,77.50272215
sfzqWVQKHQgcRQj,12.98700593,77.70493541
ZYiUwxZkpDfJmFg,12.90932196,77.61990711
lrFcpRgfVqvQwUS,13.01676973,77.60875524
wqQUnyUGOoHYFiQ,13.09262387,77.70581078
GqVRIyvBDsdDGNY,13.02083616,77.71335045
AHZIIjMtWQZUnVe,12.98785692,77.46316516
AnCdlflSWUtEJvl,13.01812376,77.65294426
VGmtOVkHKHPjXa,13.04253765,77.57534012
VGmtOVkHKHPjXra,13.04309973,77.57540259
CgSLfDZxIwDIArH,12.95274182,77.6777544
JUUNaaxTZZenOHu,13.07164015,77.47403581
WiVkFMnHCpafknbx,13.05597126,77.58600614
WiVkFMnHCpafknb,13.05631063,77.58609008
WLIKIHFelxhdRnL,12.88901865,77.50316084
RcClUitHRQmchVT,12.94356768,77.44631826
iWOFLEQYlAYDnPjn,13.00427674,77.61082978
iWOFLEQYlAYDnPj,13.00451962,77.61089809
BjsxUBkvztFILGT,13.00527561,77.53963177
jAfQBHucmwIAKDHX,12.94318285,77.67399518
jAfQBHucmwIAKDH,12.9440827,77.67320398
raOBbhtAeNlhUJs,13.01734717,77.57167108
KBieXaGqOMIuKCq,12.92697622,77.68443562
ojZaeQiuDICASgU,13.0831898,77.60692878
HRMNSJIzTnztWyH,13.00334112,77.45280636
hbllsxxbvzwnnjl,12.86001867,77.53966977
pmPwPIGxKWLbvNQ,13.06858757,77.49002683
mBjxVtmrUWDJRlJ,12.88431316,77.54775741
UnYBpaQTLxmrxNuT,12.97605094,77.65707515
UnYBpaQTLxmrxNu,12.97635992,77.65610547
MqJxtqYMxzKxOodw,12.93479911,77.60863528
MqJxtqYMxzKxOod,12.93397353,77.60813641
soOXlPqZVUODddK,13.00363299,77.62657997
KRDqbebrLjXPDO,12.94914959,77.48946467
KRDqbeobrLjXPDO,12.95002065,77.48893143
sJvnxOXqyMZXhSA,13.0627093,77.65448079
FPuthOBTAKUHViE,13.05925013,77.55854813
FPwtBFpHaKqfzJe,13.09237534,77.66026543
NmcVrjjkjOGNjKf,13.01976149,77.69858349
XEMwTmrUdyFamMjb,12.8792621,77.4964988
XEMwTmrUdyFamMj,12.87914528,77.49608144
yaoQbsWhOmEypPl,13.068094,77.71456718
RyffDCpSlMUaLvY,12.92176377,77.56113583
ikPIKHHvfZXoWwy,13.08896264,77.45909079
sMQEirzstHKmCD,13.04172457,77.65309857
sMeQEirzstHKmCD,13.0420949,77.6531309
QFZzuWIoPCNRvR,12.97390489,77.72201088
QFZxzuWIoPCNRvR,12.97487946,77.72166402
jsCVhXTcKvkKJKK,13.08612247,77.51449414
TLySYzFlzbmDjHn,12.86527022,77.69200682
KSNVLLXaryMPCax,13.06610012,77.52921018
bIeheIMkRyzTOzK,12.95371052,77.56539109
BRIkPPNQzCYowYr,13.08017594,77.69325362
IfQWyFZIQzcugXM,12.95533523,77.53752074
EmqObWFKqdTkZpn,13.04179594,77.58164118
YUvKYpfGRZLtwYv,12.91115045,77.61781637
EPasNZrfujQgXFU,13.06515007,77.72531021
