,name,latitude,longitude,is_similar
5419,UzqKHQymoCyVxNe,12.99731297,77.6947319,0
5420,FxRsOSXvvYkfjEE,13.02381772,77.66429459,0
5421,AjcXHTsOWVqEmREk,12.94102276,77.45151489,1
5422,AjcXHTsOWVqEmRE,12.94007389,77.45112825,1
5423,zhIlKczJHeRxUte,12.98695597,77.65529446,0
5424,GufMGjHKHSkaToZ,13.01217066,77.72633892,0
5425,FLnbTlAyjDcBeUL,12.91107143,77.53418036,0
5426,quvUrdvIsXekvNm,12.92083819,77.72886621,0
5427,ocPRzPiBHnbDsJJ,12.97588576,77.59283913,0
5428,hPZqsrQNpzKefQw,13.07047795,77.69395014,0
5429,hnrmFMUXTvKHtwM,13.06412854,77.44967784,0
5430,hbwdMxCKcCpOeRW,13.03193223,77.65804694,0
5431,OyCxHFALYCnvYsI,12.94032918,77.62489568,0
5432,qinBoaMnRlsppW,12.9900493,77.57485316,1
5433,qinBoZaMnRlsppW,12.99045539,77.57428174,1
5434,bqwRaJLqKhxZLQz,13.00418081,77.63307661,0
5435,ESaPyxLxCPtHGqz,13.08254865,77.54718882,0
5436,pOeUfINjHrTrxzt,12.87765824,77.63232839,0
5437,IaLBRNdAoPhyaIM,13.03094409,77.56865541,0
5438,meGYyVJgKPlItTF,13.08565711,77.60966089,0
5439,blomfGmCOGHwTjM,12.86736057,77.67127331,0
5440,rIrxmSzQxaisylC,12.91623975,77.67956571,0
5441,lNQEukSbBymejy,12.9252132,77.67372735,1
5442,lNQEukSboBymejy,12.92598062,77.67467795,1
5443,qeysguDybKqZITM,13.09341101,77.53373882,0
5444,EglfKZIgGhCbcyl,13.08199638,77.57656804,0
5445,oLeDMWkDkvcZjDx,13.06331214,77.67532481,0
5446,dviladLCsTmACLb,12.87134989,77.65112701,0
5447,VcJoUMjdLOkWuQl,12.92929435,77.6738437,0
5448,bbJuCgwOXYyeOOC,12.98777085,77.60524755,0
5449,wZhqBVEZDYuXhhT,12.95158058,77.50495889,0
5450,JUUDDRumhnXKuCI,12.98629115,77.6059265,0
5451,JjXMGOWRgslPNgz,13.04615906,77.49958039,0
5452,vxQaLENYTptOcYH,12.9342622,77.46292382,0
5453,EJvALTJXZrFXSqs,13.01594496,77.49700722,0
5454,YkHBkAfnmKeiCOb,13.02855206,77.61327136,0
5455,ByvPkhqNTYXcbomx,13.08700799,77.45056768,1
5456,ByvPkhqNTYXcbom,13.08612672,77.45014824,1
5457,euFtOCmYtfJtVS,12.95568084,77.45237823,1
5458,euFtOCmYtfJtVSD,12.95600852,77.45336636,1
5459,ZuOqAspvSvxMvej,13.06417598,77.58596646,0
5460,BjBGzkxzqnhYgyD,13.00931974,77.45543976,0
5461,PlrTEyHRpqgKvCGp,12.96491527,77.48005141,1
5462,PlrTEyHRpqgKvCG,12.96417699,77.47917939,1
5463,BjGyeiDnFGDAdco,12.86904042,77.61826811,0
5464,QdiFpNunuAHrDXI,12.8691672,77.67516096,0
5465,eKpYgaxIxfFyUEY,13.09411344,77.6760992,0
5466,ZZbRpEbwyMJrDPy,13.00468208,77.53085053,0
5467,jIhHPoOWulSehH,13.00350303,77.65397093,1
5468,DjIhHPoOWulSehH,13.00340446,77.65417147,1
5469,mfkmkquFHuDbCT,13.09330439,77.48329982,1
5470,mfkmkNquFHuDbCT,13.09400889,77.48409908,1
5471,dNgwpLaeHZVvaR,12.9307389,77.46776308,1
5472,dNcgwpLaeHZVvaR,12.93021251,77.46807453,1
5473,llBxbaZurfVYZtz,13.00751035,77.48235138,0
5474,QeilOZwokkxYhrU,12.87406747,77.55928498,0
5475,SqWLDdkrGccUWSg,12.98831108,77.61865026,0
5476,xqHIHIvlSUZkdbQ,13.06708728,77.49953779,0
5477,zvyolkSUTaifXdk,13.07970951,77.57759847,0
5478,SkKpxOkdaeQAGnU,13.02407204,77.5225265,0
5479,LggWsVnpUnmzJxV,12.88924886,77.58377659,0
5480,aquzDsGOrXPfLAF,12.99101193,77.64266258,0
5481,CkrpmobkFVnhyRk,12.86988889,77.72841911,0
5482,FAIonuWfRSzmUrG,13.01731589,77.70439859,0
5483,sMCyEBZYzgMsbP,13.04013754,77.52779095,1
5484,sMCyEBZYzgMksbP,13.03962293,77.52728168,1
5485,GDZrSkakTfUJRyk,12.85444476,77.52914461,0
5486,hhhrZhIwxCQDGcZ,13.08071166,77.58556684,0
5487,fAwHdLZtJTpULyS,12.90912768,77.47651164,0
5488,JwyRFiMsgzkyPKp,13.0852657,77.66941041,0
5489,qdcXUxSnCHEZtcG,13.01533706,77.602438,0
5490,HaklWoWJClNgJR,13.06082751,77.45458354,1
5491,HaklWoWJClNgJwR,13.06082285,77.45393503,1
5492,ThGcPvtRUWFNBTQ,12.92272867,77.73457668,0
5493,nTWTAVvohZoerWQ,12.85460832,77.63201362,0
5494,IBAhGjtdhqNlVBv,12.93986847,77.5080096,0
5495,ePBMlSgnUSyVxE,13.08627425,77.562635,1
5496,ePBMlSgnUSbyVxE,13.08673519,77.5631948,1
5497,nIsEHJIcQtqOlAZ,12.89412271,77.65563472,0
5498,CbbcDJzGLMwlBAS,13.08837238,77.46271984,0
5499,NrhoeBLidClISmH,12.89865358,77.44730005,0
5500,acgXDXCoYJnielM,13.0722008,77.72848513,0
5501,YzlIEMKpNpXjRlq,12.99125318,77.53933034,0
5502,VfgjykVHpBiWCmH,12.9100762,77.47729339,0
5503,IuxZIeqIGFsNKQc,13.00558735,77.56586078,0
5504,UYoHagdBrplHqJg,12.91675165,77.54427115,0
5505,EtiAoGVsaciRWWw,12.99380565,77.50077253,0
5506,RSSBOsNPsNuYIIa,12.99366347,77.57134471,0
5507,HhfkQitaAGaBjo,12.86516568,77.45375092,1
5508,HhfhkQitaAGaBjo,12.86588759,77.4536016,1
5509,XULxrAqnZWSHiHx,13.07903095,77.6733927,0
5510,jMZXGCsRfHWROLa,12.87237685,77.58402286,0
5511,uLMgbiSdildfQkV,13.03100756,77.67670331,0
5512,ZJUiJBKyjeIMVjo,12.94654239,77.4958048,0
5513,aFpsEpWZespkGdL,12.9122192,77.60857369,0
5514,oPTKARvJizFEcic,12.91075605,77.6399077,0
5515,DiYwgQfgCiZyxSk,12.93299035,77.49213763,0
5516,QKmoJhaYrbwINPW,12.90054297,77.72311821,0
5517,UyJSgfVErtPhvNq,12.97152273,77.45976642,0
5518,cbctvKmojKfdwXb,13.04476229,77.69022572,0
5519,fywvsFRWycxgrJG,12.87764622,77.62002184,0
5520,gAnodGjRxBflofd,13.0467734,77.52893034,0
5521,OpEsQGwdiSnzQJT,12.86933135,77.73448479,0
5522,imbIoolKJElPALd,13.08514226,77.50542129,0
5523,IZuiKsOoAfTptIr,13.02264265,77.70492626,0
5524,poOMcwlYCybbvVn,13.08456757,77.54279021,0
5525,GeSILjOwKiSCJiab,13.07075486,77.45325089,1
5526,GeSILjOwKiSCJia,13.07123847,77.45390361,1
5527,FYFydPXrzvZvTDS,12.91593937,77.47482124,0
5528,jQIMIRqzeSFHcDGM,12.87203667,77.68933795,1
5529,jQIMIRqzeSFHcDG,12.8719051,77.68863249,1
5530,XSbmNjpdoAaXscQ,13.04519257,77.45939219,0
5531,heWWbUQDhTMRKbQ,13.05215445,77.48228382,0
5532,RtebblVCjJCmpnI,12.85271006,77.45508423,0
5533,AvDRGHmrmYRMtQs,13.02380532,77.51274505,0
5534,AjqwsBhQXtuKHrW,12.92132235,77.54551096,0
5535,OsIseLFbtLRZWSs,13.0415122,77.51630171,0
5536,nLjKoCMVhTXuvOe,12.92086163,77.55289761,0
5537,ZlDTYeGBEklSnPF,12.95460616,77.59999655,0
5538,wlbDgxgYlDoZDip,12.86378101,77.60906086,0
5539,JSaEvTWuijgzKbsW,13.08714453,77.46216374,1
5540,JSaEvTWuijgzKbs,13.08791237,77.46312038,1
5541,VqZlmqTbHyVtUCp,13.00799742,77.6750894,0
5542,CfHBthgVwkSSGgu,13.01011831,77.70564924,0
5543,cdPRqPvMYwNZkEr,12.90681844,77.64100438,0
5544,DQkmRnsAtfFaBoD,12.89913249,77.64217696,0
5545,IoSjmqZeHSdBpqX,12.86421037,77.56284979,0
5546,ckuxhKhHMfbaPYB,13.07519176,77.55159562,0
5547,OmbZbOsUqmBlve,12.86203682,77.66283086,1
5548,OmbZbOsUqmBlrve,12.86249537,77.66287014,1
5549,UTvtRSbyimiOuDQ,12.97290242,77.53209177,0
5550,VKLXvIqCSjcNqfz,12.89929039,77.68800773,0
5551,yEYAPdUwqIKdOT,12.88083233,77.5439957,1
5552,yEYAqPdUwqIKdOT,12.88019678,77.5446077,1
5553,tLAhfILSklXvkyR,13.01235301,77.67868846,0
5554,dcCdVRISigLWBOq,13.07528924,77.46311009,0
5555,MVfONmUBuTIPVnt,12.96251096,77.46814214,0
5556,sCsjmytwEUUdfdm,13.02061863,77.72324882,0
5557,QrHxiaoezeJSCgt,13.01681612,77.47939372,0
5558,IzKIpsyipGuPjQl,13.0006894,77.71103453,0
5559,LLZxbCTwyWatyQD,13.09400971,77.6474174,0
5560,uNpgYvbIjHHMwZI,13.09616295,77.49273745,0
5561,SZNsDvRiCeFGkJH,12.90712897,77.74052011,0
5562,IXYmDZDAavkKnfl,12.85717873,77.61754813,0
5563,rKyQsxwLgkEoGyT,13.06789684,77.64351836,0
5564,hdeWBBMdWgHrqCe,13.03578741,77.74179657,0
5565,gpkoMcKzZjrLoZa,12.95553735,77.70463155,0
5566,pTcsiJYdOKYuaJP,12.8716462,77.4484082,0
5567,JmZDANcmiJEWIpV,13.09285581,77.72122914,0
5568,qneasGQRMVeJzAw,12.93625353,77.59403103,0
5569,qNWYAJKUnoqKJO,13.06749885,77.59968506,1
5570,qNWYAJKUnoqKJAO,13.06789631,77.59954851,1
5571,iuiCXuYBnQfXgUh,12.91179254,77.54785095,0
5572,CMQkHMqHCyYrZzJ,12.94676511,77.62543996,0
5573,reoaponPbDhNYlu,12.91777414,77.47935841,0
5574,EBUkoYNaKNmJoxi,13.00336903,77.5376356,0
5575,pjwVBhUsZgeISQb,12.88639988,77.70417724,0
5576,DPvszszABUHsRbJ,12.86574956,77.62544115,0
5577,lvEiLtZmtUjXjqUc,12.94231673,77.60384703,1
5578,lvEiLtZmtUjXjqU,12.94300068,77.6029889,1
5579,vEIThQWTpPWyWBN,13.01109287,77.63303132,0
5580,IQvdhrCQuSPzXxn,12.86836153,77.55977037,0
5581,vvMTJGkdUPbMEnE,12.86070326,77.5648631,0
5582,QXsDBzrvwvRjTcQm,13.00284096,77.6124913,1
5583,QXsDBzrvwvRjTcQ,13.00206581,77.61280803,1
5584,SfOFsEtPZfKqEHe,12.88176921,77.46123784,0
5585,GJTnBqwFUnZzYCm,13.0658097,77.52165043,0
5586,rrFjlEGodEjIjwX,13.05402858,77.60818287,0
5587,WHkKkbhWYCDQwMC,12.96300333,77.47423068,0
5588,TQBZDJDXJdkGCvR,12.91985539,77.4702943,0
5589,rLykVUQTeMQxxHW,13.08170495,77.65317457,0
5590,nPgcDHlpeAnURMI,13.00761672,77.50267991,0
5591,iyZXzoQsmyitUA,12.90501227,77.47259791,1
5592,iyZXzUoQsmyitUA,12.90460165,77.47230301,1
5593,nZCoQPLtBNcVBJE,12.8759244,77.73310671,0
5594,orxcrdzzgMJKkCIn,12.97009473,77.58293716,1
5595,orxcrdzzgMJKkCI,12.97041082,77.58388043,1
5596,ypyAzhQgmqFpjPX,13.07965134,77.69016987,0
5597,yszSPCNTHluhmbou,13.07646358,77.55751023,1
5598,yszSPCNTHluhmbo,13.07722008,77.55662212,1
5599,rbkrenNFzmkhrhw,12.97862747,77.71443551,0
5600,ZeKaLBzxRUSuRTc,12.8754686,77.44686253,0
5601,DBzfVbrARRcTIXG,12.88817637,77.58292407,0
5602,EgHOCnyfhcthJCU,12.91147708,77.68738526,0
5603,YRUeoISOwLHnjuO,13.08351144,77.45264969,0
5604,VsmwwswvIwkBzYK,12.96156902,77.57535781,0
5605,wJDYmPySzueCkaJ,12.93252036,77.44581428,0
5606,hDXqGDBUqbqMyhj,13.08961918,77.58479362,0
5607,juYZZYaKwghYXIX,12.87246527,77.65921414,0
5608,aiPCzTrjquVGzZ,12.94502659,77.53310775,1
5609,aiPCNzTrjquVGzZ,12.94433958,77.53396869,1
5610,LEkFrtNmMZqtddRk,12.8940472,77.46291178,1
5611,LEkFrtNmMZqtddR,12.89341875,77.46192038,1
5612,yUjnBzLJHdXlipS,13.00296653,77.45885939,0
5613,KoKjOvhzrZWfLLd,13.02590717,77.45452812,0
5614,pFSAvFCNfqPHGg,12.86554482,77.71984361,1
5615,pFSDAvFCNfqPHGg,12.8662848,77.71888612,1
5616,EMxNWgoeOpLFivB,13.08051189,77.71222813,0
5617,zPyyGaIZAICDmiW,12.98298931,77.50053675,0
5618,ZdDVKMnicHeuLFa,13.08163917,77.48923217,0
5619,gSarcMGJPmlNVnv,13.04731999,77.67088183,0
5620,WQXbaHkmdiJWlZP,12.86590288,77.72511004,0
5621,aTKlKzDDhBjDzDW,12.86452182,77.45257528,0
5622,ZKJloDFhSFKrVflQ,12.90084656,77.61856493,1
5623,ZKJloDFhSFKrVfl,12.90088251,77.61780637,1
5624,HaHOkpKuMNSbzAx,13.03303528,77.69139185,0
5625,fIWpSUWeibgaoiW,13.04394936,77.67297578,0
5626,WHBPkmtPkdFfYVB,12.97305585,77.48365485,0
5627,VIgwxCteMqTsuCB,12.96607175,77.62587614,0
5628,dEhOcTpIPHvCZLN,12.94809393,77.64231383,0
5629,ySloPyaQjLFBQE,13.07475419,77.55189052,1
5630,ySlooPyaQjLFBQE,13.0744959,77.55173955,1
5631,HvsHBHrfUkIBGpp,12.91418465,77.63106971,0
5632,lETHXNbDtidnhtM,13.08379874,77.57539929,0
5633,yhpIutsJMlxlzed,12.85794371,77.68610463,0
5634,OBeVhdrcZqfFwJD,12.95423002,77.52589108,0
5635,TRpYDJuksTmSEq,12.87208633,77.64467928,1
5636,TRpYDJuksTmeSEq,12.87145644,77.6454462,1
5637,ztBMzDfMCALpPuA,13.07583365,77.61456676,0
5638,eFZMluQUfLOUqRV,12.89087907,77.57042654,0
5639,RJOjmOezNdvRhvN,13.00483352,77.4956219,0
5640,CehsXyVBvRnbjWf,12.93580764,77.67095834,0
5641,SKUypadovfuJNYVn,12.9507061,77.62377307,1
5642,SKUypadovfuJNYV,12.95004964,77.62459142,1
5643,ZQlzifUqSUpVslm,12.8886325,77.67295846,0
5644,EHxaQylnaHmXvcI,13.0018263,77.50395144,0
5645,RUYhMJFBWjwqDYT,13.09670905,77.58457059,0
5646,wYmzaRljQCzWOPW,12.85501196,77.71289055,0
5647,ZayOlEdNzGFDChl,12.94611736,77.60791624,0
5648,qPIhmlyHTBvCcHJB,12.92190276,77.47636415,1
5649,qPIhmlyHTBvCcHJ,12.9226015,77.47674807,1
5650,UeaXadmkLGRvAU,12.90035867,77.57356909,1
5651,UeaXgadmkLGRvAU,12.89997349,77.57405211,1
5652,PWwYsScraEZyjGa,13.07245387,77.54217072,0
5653,sXxuZnVjIlbFYw,12.9125074,77.58518244,1
5654,sXxuZnVjuIlbFYw,12.91345513,77.58522415,1
5655,CsLArgVcQWqXlTZ,13.0682604,77.64492558,0
5656,pFnwHFZzFOVoQj,13.02220145,77.7238618,1
5657,pgFnwHFZzFOVoQj,13.02288348,77.72447064,1
5658,TXpycaKHHPyLsRm,13.09249741,77.45334713,0
5659,nfCJwiTnEReFRmx,12.99920058,77.70589401,0
5660,LbiXkAxyDbvpRLT,12.91189162,77.5409428,0
5661,xTbQBRchZqlxCIF,12.98953254,77.59701334,0
5662,lYDSsepDUJWPoIo,13.01523535,77.64612282,0
5663,hkNjVJWXYSzAVMA,12.91057848,77.64737671,0
5664,ZITQGagFsjafTb,12.86580117,77.60738075,1
5665,ZITQGaMgFsjafTb,12.86512453,77.60723345,1
5666,yOCGJAanhEyhRDq,13.03506179,77.48555315,0
5667,auGZkVgtxJqyPlO,12.85878479,77.69628507,0
5668,NDaLJwxJfENQLUD,13.07249956,77.44562506,0
5669,hQalAWgBMsbflox,12.9957904,77.45364942,0
5670,RsrQoTMIHshomQF,12.95443905,77.62465309,0
5671,KYfkAFOohPFBdGF,12.87253723,77.68880158,0
5672,XElUUTFVNrhfagt,12.99734364,77.53454555,0
5673,YexwgMGZNafJYTV,13.08962074,77.59069749,0
5674,tYSsolJOkGzTRNr,13.04075824,77.66760826,0
5675,LmsYRCCFrTDEWUA,12.94652226,77.48082086,0
5676,xsIsGSQYgqNbUni,12.89732116,77.66145296,0
5677,JXCtcRYGLuawuic,12.91916386,77.556106,0
5678,tLQrxWObGvVLMPd,12.90509737,77.65848099,0
5679,cpLiaaopYKLItQo,12.97582879,77.67992846,0
5680,asdXbbhHbUunHNZS,12.96628107,77.73169189,1
5681,asdXbbhHbUunHNZ,12.96543039,77.73174853,1
5682,NszmxzqBXaunRUn,12.89647037,77.73035286,0
5683,kCRzhbNFQUvZQzV,12.87892671,77.65919187,0
5684,veJXhdTvzzKIiWf,13.03279207,77.56071707,0
5685,ojBSREhucsszsdg,12.96907686,77.45372181,0
5686,dfyQkLNiDKAeeTf,13.04663439,77.54997153,0
5687,qijZFKhWkyTAprS,13.00410769,77.53462093,0
5688,vXBrRWhYNOGNCLF,13.01088639,77.45065742,0
5689,yzTjkgJveNXxglV,13.02105065,77.45736252,0
5690,cLoHyOfRhdnsfOf,13.06052488,77.55644777,0
5691,XuzcYwRPzTyGLlJ,12.85943,77.59269557,0
5692,eRWjSnezfCEVoSZ,13.00572594,77.51451371,0
5693,rkhCbYciQPrwxQt,12.91906877,77.5291474,0
5694,hXniZiVaxpPizGb,13.0298479,77.51095183,0
5695,CWlbZWSsgzdaseT,12.98498329,77.53607781,0
5696,VYBHkwtGIdqjfMV,12.94262545,77.61737008,0
5697,CBiBkhMoMKwSCJd,12.85732442,77.46487361,0
5698,XtTtulfCYWwQMyt,12.95659375,77.69271819,0
5699,FvRGIYyuRKxtAqZ,13.05355647,77.55871348,0
5700,UHpOrSatWBWtETC,13.08464077,77.49038828,0
5701,YiYfudhGAwUNnGo,12.97449888,77.4545733,0
5702,DXThkWjrSKGwRm,13.02854901,77.46599018,1
5703,DXThkWjrSKHGwRm,13.02953919,77.4653189,1
5704,NDCjgPZYhbIEZq,12.89165668,77.44610995,1
5705,NDCjgPZYhbRIEZq,12.89134976,77.44674465,1
5706,NLjieQYIRVCUDhJ,12.97149869,77.49629407,0
5707,EsLDFcHwiqQSCLu,13.07461066,77.72383244,0
5708,AOloHdVTxEXthkX,13.09395028,77.70260803,0
5709,kXwZVPawykUNdDKw,12.94153892,77.65442109,1
5710,kXwZVPawykUNdDK,12.94098481,77.65512568,1
5711,XbvgqZvcmdAfgqm,13.08523484,77.66554999,0
5712,OqSPzJbTsNBqRFuz,12.90633689,77.72894312,1
5713,OqSPzJbTsNBqRFu,12.9071587,77.72824295,1
5714,baamBHssGytQrmp,12.96478449,77.63388804,0
5715,ivyuzLqeMpCZAzf,13.0661341,77.59186353,0
5716,OUtNTLHNhTlHMte,13.0627682,77.44649672,0
5717,ERxFGaLTVlzzbre,13.00005821,77.50052045,0
5718,aloYOMgumNmnddy,13.07985743,77.73108507,0
5719,CCHoVpPwtHhJEQZV,13.0085736,77.71922655,1
5720,CCHoVpPwtHhJEQZ,13.00781098,77.71927173,1
5721,vtYXpYnDLGiUWYS,12.9252731,77.55278033,0
5722,FBZvHOPxKjESfjW,12.94142304,77.73598381,0
5723,UgMkzkZHiKJyGHr,13.02001489,77.62246987,0
5724,rRJohxUUhvYnoEy,12.94554189,77.5162073,0
5725,NIlzDLkuwBiuvN,13.07643859,77.46803007,1
5726,NIlzDLkuwBiuvQN,13.07738209,77.46798932,1
5727,SZvlWJbRYCbTXNX,13.05342732,77.52380541,0
5728,GAJfZZBbodRbLYo,13.06663949,77.48861243,0
5729,KBNDRvSEcIUmtOi,13.05442214,77.45212704,0
5730,cXtKcmLHtYBBaqh,13.02458926,77.68989087,0
5731,tPeNcDqJeodagtx,12.89735154,77.61665532,0
5732,uNrURZpexNLxwJz,12.91596514,77.45600384,0
5733,TrRiBuPNhPxSXfh,13.06078211,77.5962103,0
5734,oJYKdeYtFCpiQOu,12.94579382,77.49466604,0
5735,OKEPViPhPJdqRx,12.9566065,77.48999734,1
5736,OKEPVIiPhPJdqRx,12.956799,77.49073658,1
5737,pkghyDlEzQbVTIa,12.91698219,77.59419468,0
5738,RRZGSpHNgwWySma,12.88231844,77.58011353,0
5739,QCubthclEzEbAJJ,12.95014267,77.53259005,0
5740,vSucwHUWuwDtQmI,13.08272495,77.60574795,0
5741,vQYHjjnpLpSAojU,13.0521264,77.73549758,0
5742,HqEvrxFFdvxkCWD,12.96767186,77.54821135,0
5743,NrjJNlXwtxcdYFB,12.96073226,77.69752845,0
5744,JEmtpgANKQBPFXN,12.92032694,77.60637277,0
5745,qANITvgLUZXvWwo,12.98432995,77.68121316,0
5746,GjDwqaclIevECeC,13.05282853,77.56497941,0
5747,syjyJaCBWpjMXwU,13.00981563,77.70931101,0
5748,APJDDdBnmEotfmt,13.08662841,77.58314603,0
5749,OyMLyNuAejPupwS,12.88318657,77.62982207,0
5750,frFOAZPaFTqjHDC,12.90681273,77.56498492,0
5751,vKeXJYvqpejlftS,12.87588346,77.67442346,0
5752,ahjACnzjBjlIIQj,13.06521373,77.50522453,0
5753,PaNRjyZRgPzYFPW,13.0958783,77.6682556,0
5754,ExZRVVEWlMQwgsM,13.05748762,77.46382866,0
5755,XAbJAncsshBloSx,12.90252987,77.46095066,0
5756,HHPiYuIbhKvCzbH,13.07602199,77.73235556,0
5757,jjtrfmUKHVBdUKa,13.0139262,77.48968227,0
5758,YWxsMMCNQFmEiRM,13.08958619,77.70262268,0
5759,TtRBxzLTrzUCnKN,12.9312899,77.58099814,0
5760,LysSjvtjkzdNadG,12.92476156,77.61958833,0
5761,pYYedqIYXMBRfLw,12.9495956,77.63836068,0
5762,zcYnnRGUebHnSYF,12.89565677,77.61428271,0
5763,dfPYXtHGupnUqlH,12.8660055,77.58455316,0
5764,ikOHovqYnqEhdYG,12.87376096,77.49486295,0
5765,ZevbRNbzDFCcUzT,13.06281912,77.70302673,0
5766,WalmKHTmtPkdozA,12.89108425,77.67131362,0
5767,WolhkuExMijegvC,13.02129038,77.4622373,0
5768,DisqEndXaOiBIT,12.85276144,77.52052935,1
5769,DisqEnPdXaOiBIT,12.85371455,77.52108793,1
5770,lDBoiMYwanZfrKq,13.07844723,77.52809404,0
5771,dyggGAoQamePEir,13.01696773,77.5313947,0
5772,GfjtUPszvRIXteR,12.97079044,77.45602971,0
5773,bIBXqPvNHhYsmiTj,13.0012538,77.48474732,1
5774,bIBXqPvNHhYsmiT,13.00031056,77.48431753,1
5775,kJbvRlkDbbIrpdw,12.85869369,77.71831306,0
5776,HKgTGzafBFiPCDgg,13.08055123,77.7066578,1
5777,HKgTGzafBFiPCDg,13.07981206,77.70734973,1
5778,lfuqQRsuDNnwUq,13.03693956,77.68905798,1
5779,lfuqkQRsuDNnwUq,13.03759745,77.69002732,1
5780,UoxUBDTHYvXrnmg,13.05387532,77.55669413,0
5781,EJTdegPxvfdhRJM,12.88549879,77.62646107,0
5782,McTIWeEmJrWNUxq,13.0788325,77.61687407,0
5783,uUeoqtQDJCHyoen,13.08544253,77.54249297,0
5784,UEBGzFSgNIotzWI,12.95676745,77.55888215,0
5785,AezKpWVfuslYoyS,12.89877939,77.62349605,0
5786,jNMtFZCSvTjaoRM,13.01089934,77.49615184,0
5787,nZvvtgfuLmpIuUB,12.97680481,77.55740054,0
5788,wSFZODzwGSvOSqU,12.89011804,77.61673997,0
5789,iLcnEzkrYgugWZu,13.00049426,77.56486315,0
5790,kDLemwILIagVvNV,12.99921056,77.68478675,0
5791,HUlgzexcNXRruvr,12.99513098,77.48742495,0
5792,IaNzckoChlsHoSL,12.94837833,77.62376977,0
5793,USxuiNmnrNqOHVOO,12.91753797,77.50130762,1
5794,USxuiNmnrNqOHVO,12.91817991,77.50110979,1
5795,iQAPMNeKVfjVyMo,13.06056441,77.70931111,0
5796,HmTsVmibnbZIJf,13.04922666,77.53313388,1
5797,HmTsVmibnbZEIJf,13.0497926,77.53385562,1
5798,uuHaddgHfXLWRAh,12.90063327,77.72426169,0
5799,NMjMMMDzuohcqed,12.95323564,77.71397759,0
5800,LGkNTgLcZrJBivT,12.99173315,77.66876233,0
5801,qCGsAXlRWtCcbeA,12.89188455,77.60017912,0
5802,wWtmEdHuRbPOuDr,12.91446258,77.7312952,0
5803,QdbZTfIqKwAVZXZ,12.92889002,77.73659574,0
5804,RBNVPdrvqGcuHFI,12.98677185,77.49518798,0
5805,JoCBWuECFeisPcdj,12.99316757,77.64272941,1
5806,JoCBWuECFeisPcd,12.99311776,77.64334683,1
5807,njfAnHXmnIfVkNv,13.00743683,77.69195117,0
5808,SmXxwhNnkNwdEYB,13.01154147,77.56743744,0
5809,RcnOaMSXWMOjmyQ,13.08881762,77.49699781,0
5810,mEHlUsmgOgrjVbj,12.98451734,77.4813047,0
5811,lOlbiwClQmjzUmq,12.98843706,77.70282102,0
5812,nLecOyaNqmXOsx,13.08787514,77.49661112,1
5813,wnLecOyaNqmXOsx,13.08869761,77.49599693,1
5814,eSbWdfAzUqWVsHQ,12.9576472,77.54359711,0
5815,XKSAPOICzhglOq,12.86061467,77.56669259,1
5816,QXKSAPOICzhglOq,12.85976484,77.56654401,1
5817,obHwRoohrFeJUtt,13.09425503,77.63684822,0
5818,lrfszJKNiwjcIfi,12.8841884,77.45208599,0
5819,crXGUoHMimjZoJb,12.88667709,77.69436045,0
5820,VJoZoBUPTMvHuKC,12.92045985,77.52385609,0
5821,hdMwqdFsGTbnDQE,13.0610088,77.48030556,0
5822,KLTEKogTbLjaEQs,13.01820794,77.65340623,0
5823,rMZJSPjxORanJny,12.87076535,77.50525679,0
5824,vSgcEwEAObgedUx,12.89229584,77.50744553,0
5825,cbcXODFJEwGkujj,13.02723307,77.70026159,0
5826,KPhfnrneKLKvXfg,13.05791284,77.66200274,0
5827,UsClZDyxokGbmVMf,13.0418936,77.56513286,1
5828,UsClZDyxokGbmVM,13.04123741,77.56429775,1
5829,gJYZUeJDAQrNQFe,12.8703239,77.45113689,0
5830,vUdLhZGPPDvzIbO,13.09233222,77.58276401,0
5831,reiyQwLQGCpLuqx,12.97610247,77.59290163,0
5832,PInGeIkocbcDwtS,13.0506089,77.45489923,0
5833,OEUVnZfIloIHRVX,12.89676431,77.5965061,0
5834,kzQxieoniWbyvdI,12.92441318,77.55048365,0
5835,zWXyWmhmRNCDYRT,13.06045669,77.69121486,0
5836,ebIdVqZjltVgZK,12.86071367,77.73908069,1
5837,efbIdVqZjltVgZK,12.86075761,77.7391853,1
5838,VXlHFxYXpCnEknL,13.06730391,77.7200616,0
5839,KlCMKPZhiPlYQXG,12.86520685,77.59031862,0
5840,lQGXWGROiXYvnV,12.96151626,77.53537198,1
5841,mlQGXWGROiXYvnV,12.96135031,77.53543761,1
5842,dmGgAkUDXlHERTZ,13.0826747,77.50273236,0
5843,aNEOfpvmxsFRdfU,13.03718213,77.66547004,0
5844,uYCWMMJHchMWxub,12.96925527,77.5043774,0
5845,UIHlBrQaxPcHRe,12.93419807,77.64666613,1
5846,UIHlBrQaxPcHRde,12.9340242,77.64577069,1
5847,FefazjckVfqqxVT,12.89647017,77.56787804,0
5848,vNXqmZfjTMHHSSP,13.06155844,77.63265473,0
5849,VQZRdwJlnfaqZgD,12.87408874,77.64032313,0
5850,RTCfgRMUcTTNKXo,12.92671197,77.53267776,0
5851,RsPCWrYVPWRtkJt,12.9086071,77.58141622,0
5852,CaYWuTbDPcMKXrO,12.8605294,77.68510454,0
5853,eAeuqqxVEwrGxu,12.90458692,77.62495228,1
